,Unnamed: 0,Accident_Index,longitude,latitude,Time,Speed_limit,Date
4152,4152,4153.0,93.60811259,27.08964552,18:20:00,30.0,08-04-2018
4153,4153,4154.0,93.61918296,27.09544669,15:35:00,30.0,05-04-2018
4154,4154,4155.0,93.60829432,27.09416816,21:47:00,30.0,01-04-2018
4155,4155,4156.0,93.60827251,27.1030878,09:20:00,30.0,14-03-2018
4156,4156,4157.0,93.61177604,27.1001646,18:08:00,30.0,26-03-2018
4157,4157,4158.0,93.6197191,27.0907261,14:15:00,30.0,29-03-2018
4158,4158,4159.0,93.62621522,27.09528214,16:30:00,30.0,02-04-2018
4159,4159,4160.0,93.6262639,27.09924712,12:13:00,30.0,09-04-2018
4160,4160,4161.0,93.62133801,27.08833939,01:00:00,30.0,09-04-2018
4161,4161,4162.0,93.61023682,27.09255023,19:30:00,30.0,09-04-2018
4162,4162,4163.0,93.60966661,27.09653894,08:20:00,30.0,05-04-2018
4163,4163,4164.0,93.60922379,27.10639285,08:17:00,30.0,14-04-2018
4164,4164,4165.0,93.6094176,27.09638529,22:48:00,30.0,02-04-2018
4165,4165,4166.0,93.6212754,27.09436798,08:21:00,30.0,15-04-2018
4166,4166,4167.0,93.62038247,27.08965644,16:25:00,30.0,11-04-2018
4167,4167,4168.0,93.62144474,27.09915823,10:32:00,30.0,16-04-2018
4168,4168,4169.0,93.61971273,27.10607674,13:03:00,30.0,08-04-2018
4169,4169,4170.0,93.61031528,27.09479862,07:23:00,30.0,07-04-2018
4170,4170,4171.0,93.631141,27.08810006,11:52:00,30.0,11-04-2018
4171,4171,4172.0,93.61930623,27.09142044,01:00:00,30.0,15-04-2018
4172,4172,4173.0,93.63126616,27.09562869,07:50:00,40.0,20-04-2018
4173,4173,4174.0,93.62195177,27.1008407,06:08:00,30.0,13-04-2018
4174,4174,4175.0,93.61248332,27.09344118,04:20:00,30.0,03-04-2018
4175,4175,4176.0,93.63317864,27.09199979,18:35:00,30.0,21-04-2018
4176,4176,4177.0,93.63421459,27.09984061,08:25:00,30.0,22-04-2018
4177,4177,4178.0,93.63073388,27.09173178,23:32:00,30.0,09-04-2018
4178,4178,4179.0,93.62072207,27.10371066,19:59:00,30.0,04-04-2018
4179,4179,4180.0,93.61290543,27.09911609,15:59:00,30.0,20-04-2018
4180,4180,4181.0,93.63191101,27.10208813,09:15:00,30.0,20-04-2018
4181,4181,4182.0,93.61109362,27.09062487,19:10:00,30.0,17-04-2018
4182,4182,4183.0,93.61212459,27.10509697,09:55:00,30.0,22-04-2018
4183,4183,4184.0,93.62899752,27.10406792,18:00:00,30.0,16-04-2018
4184,4184,4185.0,93.61508494,27.09989609,13:30:00,30.0,19-04-2018
4185,4185,4186.0,93.61849778,27.10125723,11:08:00,30.0,18-04-2018
4186,4186,4187.0,93.63045289,27.09816993,07:45:00,30.0,20-04-2018
4187,4187,4188.0,93.6092823,27.09934119,09:48:00,40.0,18-04-2018
4188,4188,4189.0,93.62340611,27.10185938,16:25:00,30.0,19-04-2018
4189,4189,4190.0,93.60878179,27.09784965,17:25:00,30.0,22-04-2018
4190,4190,4191.0,93.61052686,27.0956682,21:40:00,30.0,16-04-2018
4191,4191,4192.0,93.61988861,27.09023757,18:10:00,30.0,21-04-2018
4192,4192,4193.0,93.62004606,27.09706472,08:26:00,30.0,27-04-2018
4193,4193,4194.0,93.63400575,27.10288853,17:30:00,30.0,21-04-2018
4194,4194,4195.0,93.62244144,27.0953793,15:55:00,30.0,27-04-2018
4195,4195,4196.0,93.61044843,27.10635593,13:30:00,30.0,24-04-2018
4196,4196,4197.0,93.62199055,27.09553524,19:50:00,30.0,30-04-2018
4197,4197,4198.0,93.61787025,27.09024762,17:08:00,30.0,24-04-2018
4198,4198,4199.0,93.63180243,27.09472294,21:05:00,30.0,28-04-2018
4199,4199,4200.0,93.62877907,27.09990081,09:30:00,30.0,25-04-2018
4200,4200,4201.0,93.6310179,27.10060275,14:45:00,30.0,02-05-2018
4201,4201,4202.0,93.62901115,27.10477578,09:25:00,30.0,06-04-2018
4202,4202,4203.0,93.61008645,27.10536866,17:50:00,30.0,04-05-2018
4203,4203,4204.0,93.61602478,27.09065837,23:25:00,30.0,30-04-2018
4204,4204,4205.0,93.61954197,27.10425073,11:55:00,30.0,25-04-2018
4205,4205,4206.0,93.62889168,27.09962116,19:10:00,30.0,27-04-2018
4206,4206,4207.0,93.60911264,27.08829213,04:03:00,30.0,29-04-2018
4207,4207,4208.0,93.61085305,27.09256361,15:20:00,30.0,28-04-2018
4208,4208,4209.0,93.61290271,27.09281731,15:45:00,40.0,10-02-2018
4209,4209,4210.0,93.61900325,27.10343681,18:12:00,30.0,11-03-2018
4210,4210,4211.0,93.61937066,27.09968348,17:35:00,30.0,26-04-2018
4211,4211,4212.0,93.62787996,27.0926623,18:10:00,30.0,01-05-2018
4212,4212,4213.0,93.61539807,27.10495846,13:08:00,30.0,04-05-2018
4213,4213,4214.0,93.63393012,27.08976563,14:34:00,30.0,01-05-2018
4214,4214,4215.0,93.61123655,27.09649469,17:46:00,30.0,05-05-2018
4215,4215,4216.0,93.61165664,27.08918062,15:54:00,30.0,10-05-2018
4216,4216,4217.0,93.62871383,27.10080624,00:19:00,30.0,03-05-2018
4217,4217,4218.0,93.61011243,27.09950125,09:25:00,30.0,05-05-2018
4218,4218,4219.0,93.62768377,27.10058875,23:39:00,30.0,07-05-2018
4219,4219,4220.0,93.61240223,27.08927448,18:54:00,30.0,11-05-2018
4220,4220,4221.0,93.62293691,27.09482766,08:45:00,30.0,05-05-2018
4221,4221,4222.0,93.61465298,27.08949885,07:40:00,30.0,06-05-2018
4222,4222,4223.0,93.62580234,27.0924351,07:45:00,30.0,12-05-2018
4223,4223,4224.0,93.62671257,27.09891458,23:04:00,30.0,06-05-2018
4224,4224,4225.0,93.63113316,27.10150655,14:17:00,30.0,08-05-2018
4225,4225,4226.0,93.61687692,27.08975167,08:07:00,30.0,04-05-2018
4226,4226,4227.0,93.61493841,27.10161631,08:52:00,30.0,16-05-2018
4227,4227,4228.0,93.62046921,27.10648599,11:50:00,30.0,14-05-2018
4228,4228,4229.0,93.61577042,27.08994828,05:13:00,30.0,15-05-2018
4229,4229,4230.0,93.63143011,27.09419131,15:10:00,30.0,12-05-2018
4230,4230,4231.0,93.6133235,27.09395865,23:41:00,30.0,15-05-2018
4231,4231,4232.0,93.63357473,27.09327223,16:47:00,30.0,12-05-2018
4232,4232,4233.0,93.61269581,27.08919858,13:55:00,30.0,16-05-2018
4233,4233,4234.0,93.62341057,27.10217858,14:50:00,30.0,19-05-2018
4234,4234,4235.0,93.61765379,27.09353755,08:10:00,30.0,19-05-2018
4235,4235,4236.0,93.61238636,27.10151291,00:37:00,30.0,13-05-2018
4236,4236,4237.0,93.62594978,27.08883923,09:50:00,30.0,19-05-2018
4237,4237,4238.0,93.6334641,27.09157488,23:09:00,30.0,19-05-2018
4238,4238,4239.0,93.63197226,27.10189063,13:23:00,30.0,24-03-2018
4239,4239,4240.0,93.61693926,27.10255378,17:50:00,30.0,23-05-2018
4240,4240,4241.0,93.63360966,27.10363214,12:50:00,30.0,21-05-2018
4241,4241,4242.0,93.62327497,27.09131569,10:00:00,30.0,02-06-2018
4242,4242,4243.0,93.6330083,27.09873946,03:57:00,30.0,14-05-2018
4243,4243,4244.0,93.61291024,27.09676793,07:05:00,30.0,26-05-2018
4244,4244,4245.0,93.63457153,27.10337827,19:59:00,30.0,26-05-2018
4245,4245,4246.0,93.62593168,27.10357892,05:15:00,30.0,20-05-2018
4246,4246,4247.0,93.62624776,27.10465362,10:55:00,30.0,29-05-2018
4247,4247,4248.0,93.60944605,27.10652983,18:50:00,40.0,14-05-2018
4248,4248,4249.0,93.63399859,27.10046046,19:29:00,30.0,17-05-2018
4249,4249,4250.0,93.62457489,27.09406679,09:50:00,30.0,01-06-2018
4250,4250,4251.0,93.62659353,27.10290492,09:35:00,30.0,18-05-2018
4251,4251,4252.0,93.61686611,27.09374709,08:30:00,30.0,31-05-2018
4252,4252,4253.0,93.62517433,27.10629459,19:25:00,30.0,02-06-2018
4253,4253,4254.0,93.61320441,27.09527803,02:45:00,30.0,25-05-2018
4254,4254,4255.0,93.61542921,27.09914833,14:30:00,30.0,31-05-2018
4255,4255,4256.0,93.63423636,27.08834034,15:00:00,30.0,21-05-2018
4256,4256,4257.0,93.62046667,27.09788649,20:59:00,30.0,20-05-2018
4257,4257,4258.0,93.61290338,27.09022796,19:50:00,30.0,24-05-2018
4258,4258,4259.0,93.61747139,27.10235865,17:50:00,30.0,26-05-2018
4259,4259,4260.0,93.62287589,27.09065518,23:55:00,30.0,07-06-2018
4260,4260,4261.0,93.6104984,27.10493465,22:15:00,30.0,04-06-2018
4261,4261,4262.0,93.61413466,27.10495692,18:51:00,30.0,01-06-2018
4262,4262,4263.0,93.6184201,27.09998563,12:24:00,30.0,03-06-2018
4263,4263,4264.0,93.61129459,27.09602177,18:30:00,30.0,04-06-2018
4264,4264,4265.0,93.62770192,27.10079831,23:37:00,30.0,31-05-2018
4265,4265,4266.0,93.61169645,27.09808872,07:41:00,30.0,06-06-2018
4266,4266,4267.0,93.61626791,27.08992246,10:00:00,40.0,09-06-2018
4267,4267,4268.0,93.62886545,27.09512367,21:40:00,30.0,27-05-2018
4268,4268,4269.0,93.62292335,27.09526324,14:00:00,30.0,08-06-2018
4269,4269,4270.0,93.61477113,27.09650374,15:10:00,30.0,16-05-2018
4270,4270,4271.0,93.6128609,27.09382358,19:00:00,30.0,04-06-2018
4271,4271,4272.0,93.61130795,27.09246159,00:10:00,30.0,04-06-2018
4272,4272,4273.0,93.62026513,27.1020356,17:17:00,30.0,06-06-2018
4273,4273,4274.0,93.62244707,27.08889879,14:16:00,30.0,05-06-2018
4274,4274,4275.0,93.62630288,27.09262392,17:40:00,20.0,31-05-2018
4275,4275,4276.0,93.60928454,27.09283772,06:45:00,30.0,08-06-2018
4276,4276,4277.0,93.61757535,27.08860592,07:40:00,30.0,31-05-2018
4277,4277,4278.0,93.61416161,27.10505234,00:35:00,30.0,11-06-2018
4278,4278,4279.0,93.61519143,27.09707578,18:18:00,30.0,05-06-2018
4279,4279,4280.0,93.63093863,27.1010198,19:25:00,30.0,03-06-2018
4280,4280,4281.0,93.6287622,27.10002511,19:12:00,30.0,01-06-2018
4281,4281,4282.0,93.60867921,27.10625763,13:24:00,30.0,10-06-2018
4282,4282,4283.0,93.62141676,27.09051077,12:30:00,30.0,08-06-2018
4283,4283,4284.0,93.63041687,27.09963797,16:10:00,30.0,28-05-2018
4284,4284,4285.0,93.62466862,27.10181287,18:50:00,30.0,01-06-2018
4285,4285,4286.0,93.62734313,27.09573196,12:04:00,30.0,10-06-2018
4286,4286,4287.0,93.62489132,27.09601596,13:00:00,30.0,14-05-2018
4287,4287,4288.0,93.62728873,27.10053799,16:15:00,30.0,17-06-2018
4288,4288,4289.0,93.62901422,27.09425538,17:14:00,30.0,19-06-2018
4289,4289,4290.0,93.63374423,27.10647769,19:40:00,30.0,20-06-2018
4290,4290,4291.0,93.61648346,27.10619382,09:48:00,30.0,17-06-2018
4291,4291,4292.0,93.62720853,27.09646413,22:40:00,30.0,14-06-2018
4292,4292,4293.0,93.61161094,27.10050985,11:07:00,30.0,16-06-2018
4293,4293,4294.0,93.61273284,27.09450779,10:20:00,30.0,15-06-2018
4294,4294,4295.0,93.61157536,27.10340954,05:29:00,30.0,26-06-2018
4295,4295,4296.0,93.61853078,27.08952641,16:30:00,30.0,27-05-2018
4296,4296,4297.0,93.62956651,27.09475771,13:28:00,30.0,22-06-2018
4297,4297,4298.0,93.63379405,27.10459179,13:10:00,30.0,25-06-2018
4298,4298,4299.0,93.61652137,27.09457254,15:11:00,30.0,14-06-2018
4299,4299,4300.0,93.63365481,27.08880767,17:50:00,30.0,21-06-2018
4300,4300,4301.0,93.61857545,27.10512543,09:30:00,30.0,17-06-2018
4301,4301,4302.0,93.62525502,27.10551076,17:05:00,30.0,28-06-2018
4302,4302,4303.0,93.61412541,27.09049883,12:38:00,30.0,25-06-2018
4303,4303,4304.0,93.62534265,27.09419313,00:30:00,30.0,11-02-2018
4304,4304,4305.0,93.63296147,27.10073697,07:55:00,30.0,03-05-2018
4305,4305,4306.0,93.62477599,27.10212128,21:43:00,30.0,26-06-2018
4306,4306,4307.0,93.62470843,27.09430172,08:20:00,30.0,28-06-2018
4307,4307,4308.0,93.62860121,27.08787521,11:43:00,30.0,23-06-2018
4308,4308,4309.0,93.62590952,27.10349598,12:20:00,30.0,15-06-2018
4309,4309,4310.0,93.61222439,27.09243579,20:45:00,30.0,15-06-2018
4310,4310,4311.0,93.62212475,27.0945993,18:25:00,30.0,24-06-2018
4311,4311,4312.0,93.63210952,27.09137378,19:38:00,30.0,03-07-2018
4312,4312,4313.0,93.62098094,27.08892673,09:01:00,30.0,24-06-2018
4313,4313,4314.0,93.61839633,27.10525344,12:27:00,30.0,02-07-2018
4314,4314,4315.0,93.60832839,27.10270625,18:21:00,30.0,25-06-2018
4315,4315,4316.0,93.62778816,27.09202488,19:40:00,30.0,28-06-2018
4316,4316,4317.0,93.61102858,27.10432861,13:34:00,30.0,27-06-2018
4317,4317,4318.0,93.63198321,27.10212161,11:00:00,30.0,26-06-2018
4318,4318,4319.0,93.63292348,27.10494065,11:39:00,30.0,30-06-2018
4319,4319,4320.0,93.63450337,27.10301015,14:00:00,30.0,07-07-2018
4320,4320,4321.0,93.62267472,27.09141882,10:00:00,30.0,25-06-2018
4321,4321,4322.0,93.62821359,27.09117698,07:20:00,30.0,14-06-2018
4322,4322,4323.0,93.62255622,27.09855268,12:40:00,30.0,21-06-2018
4323,4323,4324.0,93.62563873,27.0882027,19:10:00,30.0,10-07-2018
4324,4324,4325.0,93.61437432,27.08915809,08:48:00,30.0,07-07-2018
4325,4325,4326.0,93.63019725,27.09232201,23:15:00,30.0,05-07-2018
4326,4326,4327.0,93.62051453,27.10127231,09:09:00,50.0,08-07-2018
4327,4327,4328.0,93.63458981,27.09967606,14:44:00,30.0,21-06-2018
4328,4328,4329.0,93.61907497,27.09861891,15:45:00,30.0,06-07-2018
4329,4329,4330.0,93.62356478,27.09368748,09:40:00,30.0,05-07-2018
4330,4330,4331.0,93.61987289,27.1022131,08:45:00,30.0,06-07-2018
4331,4331,4332.0,93.6159007,27.09491108,08:25:00,40.0,13-07-2018
4332,4332,4333.0,93.6296088,27.0940401,15:10:00,30.0,15-07-2018
4333,4333,4334.0,93.63215518,27.10142779,16:45:00,30.0,12-07-2018
4334,4334,4335.0,93.63065493,27.09118171,07:05:00,30.0,11-07-2018
4335,4335,4336.0,93.61468683,27.08879129,18:02:00,30.0,17-07-2018
4336,4336,4337.0,93.63166656,27.10575323,17:30:00,30.0,16-07-2018
4337,4337,4338.0,93.63100776,27.09782808,00:43:00,30.0,10-07-2018
4338,4338,4339.0,93.60970044,27.09280924,17:50:00,30.0,15-07-2018
4339,4339,4340.0,93.62037819,27.10226791,17:57:00,30.0,13-07-2018
4340,4340,4341.0,93.61524178,27.09121981,06:05:00,30.0,13-07-2018
4341,4341,4342.0,93.61577339,27.09662633,16:52:00,30.0,05-07-2018
4342,4342,4343.0,93.60950878,27.09714289,07:15:00,30.0,11-07-2018
4343,4343,4344.0,93.625654,27.09073417,19:10:00,30.0,14-07-2018
4344,4344,4345.0,93.61563499,27.10435704,14:04:00,30.0,10-07-2018
4345,4345,4346.0,93.62375399,27.09329215,12:51:00,30.0,04-07-2018
4346,4346,4347.0,93.62127912,27.08957262,22:29:00,30.0,13-07-2018
4347,4347,4348.0,93.63109922,27.09097105,12:51:00,30.0,14-07-2018
4348,4348,4349.0,93.61011692,27.10541047,00:30:00,30.0,15-07-2018
4349,4349,4350.0,93.61850676,27.09695017,17:25:00,30.0,22-07-2018
4350,4350,4351.0,93.62395618,27.09645722,09:22:00,30.0,19-07-2018
4351,4351,4352.0,93.61370139,27.10457194,17:03:00,30.0,27-07-2018
4352,4352,4353.0,93.63421618,27.09752589,16:20:00,30.0,19-07-2018
4353,4353,4354.0,93.62581323,27.09031006,08:50:00,30.0,21-07-2018
4354,4354,4355.0,93.62981341,27.08867057,22:44:00,30.0,22-07-2018
4355,4355,4356.0,93.62905087,27.09644712,12:45:00,30.0,07-07-2018
4356,4356,4357.0,93.61671598,27.09825461,17:40:00,30.0,19-07-2018
4357,4357,4358.0,93.60994489,27.09003093,18:40:00,30.0,12-07-2018
4358,4358,4359.0,93.62727836,27.09723021,10:34:00,30.0,06-07-2018
4359,4359,4360.0,93.6222542,27.10500392,21:27:00,30.0,28-07-2018
4360,4360,4361.0,93.63180185,27.10096095,18:30:00,30.0,22-07-2018
4361,4361,4362.0,93.60888589,27.09889085,17:30:00,30.0,19-07-2018
4362,4362,4363.0,93.61884379,27.10485813,22:40:00,30.0,03-08-2018
4363,4363,4364.0,93.61239475,27.09308849,08:04:00,30.0,01-08-2018
4364,4364,4365.0,93.63404862,27.10290863,19:40:00,30.0,26-07-2018
4365,4365,4366.0,93.61332578,27.10656934,16:25:00,30.0,25-04-2018
4366,4366,4367.0,93.62361445,27.10607647,11:39:00,30.0,03-08-2018
4367,4367,4368.0,93.6162736,27.09066188,18:52:00,30.0,30-07-2018
4368,4368,4369.0,93.62504577,27.10482961,20:02:00,30.0,12-07-2018
4369,4369,4370.0,93.61360049,27.09900034,17:36:00,30.0,04-08-2018
4370,4370,4371.0,93.62014131,27.0923395,07:25:00,40.0,29-07-2018
4371,4371,4372.0,93.61732732,27.09643059,20:48:00,30.0,09-08-2018
4372,4372,4373.0,93.61283847,27.08919131,17:50:00,30.0,19-07-2018
4373,4373,4374.0,93.62016801,27.10398703,11:00:00,30.0,04-08-2018
4374,4374,4375.0,93.62009436,27.09368651,09:27:00,30.0,04-08-2018
4375,4375,4376.0,93.63133625,27.09302704,15:40:00,30.0,18-07-2018
4376,4376,4377.0,93.60917013,27.10650296,21:30:00,30.0,05-08-2018
4377,4377,4378.0,93.63055415,27.08821894,14:10:00,30.0,23-07-2018
4378,4378,4379.0,93.61186903,27.10269741,14:41:00,30.0,05-08-2018
4379,4379,4380.0,93.61231004,27.09442436,11:15:00,30.0,05-08-2018
4380,4380,4381.0,93.6102394,27.10323899,12:29:00,30.0,09-08-2018
4381,4381,4382.0,93.63201763,27.09524156,01:56:00,30.0,13-08-2018
4382,4382,4383.0,93.63421597,27.09579907,20:00:00,30.0,13-08-2018
4383,4383,4384.0,93.61984942,27.0941631,18:52:00,30.0,10-08-2018
4384,4384,4385.0,93.61630759,27.10487315,23:32:00,30.0,01-08-2018
4385,4385,4386.0,93.62319685,27.10554274,09:30:00,30.0,12-07-2018
4386,4386,4387.0,93.61806767,27.10403939,08:52:00,30.0,15-08-2018
4387,4387,4388.0,93.61496028,27.09553258,23:55:00,30.0,03-08-2018
4388,4388,4389.0,93.62561366,27.09754041,16:45:00,30.0,03-08-2018
4389,4389,4390.0,93.63023959,27.10344918,16:08:00,30.0,16-08-2018
4390,4390,4391.0,93.61249975,27.10261472,15:00:00,40.0,09-08-2018
4391,4391,4392.0,93.60851961,27.0960669,13:10:00,30.0,07-08-2018
4392,4392,4393.0,93.63309246,27.10503083,10:00:00,30.0,27-07-2018
4393,4393,4394.0,93.62288198,27.09231977,08:25:00,50.0,08-08-2018
4394,4394,4395.0,93.61594385,27.09411686,16:15:00,40.0,12-08-2018
4395,4395,4396.0,93.63259897,27.09786394,13:20:00,30.0,23-07-2018
4396,4396,4397.0,93.61045179,27.10634751,20:30:00,30.0,13-08-2018
4397,4397,4398.0,93.6245825,27.10438561,14:30:00,40.0,19-08-2018
4398,4398,4399.0,93.62077359,27.0988001,14:01:00,30.0,29-07-2018
4399,4399,4400.0,93.61917182,27.09165294,11:41:00,30.0,17-08-2018
4400,4400,4401.0,93.60974598,27.09322792,11:50:00,30.0,15-08-2018
4401,4401,4402.0,93.61377409,27.09911908,17:15:00,30.0,19-08-2018
4402,4402,4403.0,93.62615966,27.10427275,14:04:00,30.0,21-08-2018
4403,4403,4404.0,93.63269725,27.09489247,13:30:00,30.0,14-08-2018
4404,4404,4405.0,93.62396595,27.09462605,13:47:00,30.0,17-08-2018
4405,4405,4406.0,93.62491621,27.0971836,00:37:00,30.0,22-08-2018
4406,4406,4407.0,93.6331064,27.10545749,20:30:00,30.0,19-08-2018
4407,4407,4408.0,93.62932023,27.09739966,17:45:00,30.0,02-08-2018
4408,4408,4409.0,93.61584559,27.10560517,20:39:00,30.0,14-08-2018
4409,4409,4410.0,93.61857115,27.09981436,20:10:00,30.0,22-08-2018
4410,4410,4411.0,93.6306568,27.10142011,13:04:00,30.0,25-08-2018
4411,4411,4412.0,93.60943377,27.10600613,17:15:00,30.0,06-05-2018
4412,4412,4413.0,93.6333474,27.09811124,13:18:00,30.0,24-08-2018
4413,4413,4414.0,93.62491991,27.08831942,09:00:00,50.0,03-08-2018
4414,4414,4415.0,93.63397963,27.09965648,14:01:00,30.0,25-08-2018
4415,4415,4416.0,93.60915675,27.10201015,17:00:00,30.0,26-08-2018
4416,4416,4417.0,93.63132169,27.09409647,12:58:00,30.0,30-08-2018
4417,4417,4418.0,93.6276362,27.0983316,19:26:00,30.0,03-09-2018
4418,4418,4419.0,93.62574808,27.08973,11:40:00,30.0,02-09-2018
4419,4419,4420.0,93.62092732,27.10235613,19:05:00,30.0,04-08-2018
4420,4420,4421.0,93.61840458,27.10467002,00:30:00,30.0,06-06-2018
4421,4421,4422.0,93.60826689,27.09735765,08:30:00,30.0,06-06-2018
4422,4422,4423.0,93.61876184,27.09146552,08:03:00,30.0,31-08-2018
4423,4423,4424.0,93.61636153,27.08935912,10:30:00,30.0,02-09-2018
4424,4424,4425.0,93.62859009,27.09387051,16:30:00,30.0,28-08-2018
4425,4425,4426.0,93.63060701,27.1005016,13:48:00,30.0,31-08-2018
4426,4426,4427.0,93.61108957,27.10046503,09:20:00,30.0,31-08-2018
4427,4427,4428.0,93.61712823,27.09501451,23:30:00,30.0,08-08-2018
4428,4428,4429.0,93.61071673,27.09576415,16:05:00,30.0,28-08-2018
4429,4429,4430.0,93.62796192,27.09913415,08:05:00,30.0,02-09-2018
4430,4430,4431.0,93.63300815,27.09032017,17:25:00,30.0,30-08-2018
4431,4431,4432.0,93.60841067,27.08936938,18:47:00,30.0,05-09-2018
4432,4432,4433.0,93.61551513,27.10270469,15:00:00,30.0,31-08-2018
4433,4433,4434.0,93.63261837,27.09499994,20:20:00,30.0,06-09-2018
4434,4434,4435.0,93.62984473,27.09479654,11:30:00,30.0,30-08-2018
4435,4435,4436.0,93.63027019,27.08846801,18:22:00,30.0,04-09-2018
4436,4436,4437.0,93.62193034,27.09698734,16:30:00,30.0,06-09-2018
4437,4437,4438.0,93.62074606,27.0955862,20:55:00,30.0,09-09-2018
4438,4438,4439.0,93.63405216,27.08934183,20:30:00,30.0,12-09-2018
4439,4439,4440.0,93.61832266,27.0946272,15:05:00,30.0,06-09-2018
4440,4440,4441.0,93.63049605,27.09960127,11:30:00,30.0,12-09-2018
4441,4441,4442.0,93.61027796,27.09800607,19:53:00,30.0,18-08-2018
4442,4442,4443.0,93.61770763,27.10393965,14:35:00,30.0,09-09-2018
4443,4443,4444.0,93.61511014,27.08859631,11:00:00,30.0,05-09-2018
4444,4444,4445.0,93.61058277,27.10238001,16:29:00,30.0,03-08-2018
4445,4445,4446.0,93.6148144,27.100116,18:00:00,40.0,01-09-2018
4446,4446,4447.0,93.62975547,27.10374253,16:58:00,30.0,07-09-2018
4447,4447,4448.0,93.61787318,27.09418121,23:20:00,30.0,02-09-2018
4448,4448,4449.0,93.62654624,27.09429104,18:01:00,30.0,06-09-2018
4449,4449,4450.0,93.63007011,27.08874905,13:11:00,30.0,16-09-2018
4450,4450,4451.0,93.63171061,27.09863062,11:00:00,30.0,05-09-2018
4451,4451,4452.0,93.61497277,27.08915239,00:15:00,30.0,11-09-2018
4452,4452,4453.0,93.62870255,27.09973098,17:50:00,30.0,08-09-2018
4453,4453,4454.0,93.60915131,27.09169792,09:41:00,30.0,15-09-2018
4454,4454,4455.0,93.63311174,27.10383045,09:09:00,30.0,15-09-2018
4455,4455,4456.0,93.61359027,27.09416099,21:08:00,30.0,14-09-2018
4456,4456,4457.0,93.62408846,27.10640041,22:27:00,30.0,19-09-2018
4457,4457,4458.0,93.62218689,27.09629737,08:19:00,30.0,10-06-2018
4458,4458,4459.0,93.61353339,27.09612638,15:53:00,30.0,22-09-2018
4459,4459,4460.0,93.62808069,27.10124034,00:30:00,30.0,28-09-2018
4460,4460,4461.0,93.63302844,27.10507074,15:37:00,30.0,16-09-2018
4461,4461,4462.0,93.62537242,27.09794243,13:30:00,30.0,17-09-2018
4462,4462,4463.0,93.61580305,27.09489671,18:05:00,30.0,14-09-2018
4463,4463,4464.0,93.61320181,27.09890891,17:43:00,30.0,14-09-2018
4464,4464,4465.0,93.63225193,27.10555834,19:40:00,30.0,19-08-2018
4465,4465,4466.0,93.62975637,27.09098782,18:23:00,30.0,28-09-2018
4466,4466,4467.0,93.62237908,27.09228825,15:39:00,30.0,28-09-2018
4467,4467,4468.0,93.62137972,27.09756151,11:10:00,30.0,05-07-2018
4468,4468,4469.0,93.63220739,27.10444075,14:30:00,30.0,01-10-2018
4469,4469,4470.0,93.62113914,27.09378535,17:39:00,30.0,09-09-2018
4470,4470,4471.0,93.62061699,27.10409678,09:00:00,30.0,15-09-2018
4471,4471,4472.0,93.6314403,27.10057107,08:18:00,30.0,20-09-2018
4472,4472,4473.0,93.63295048,27.10039129,20:20:00,30.0,12-09-2018
4473,4473,4474.0,93.61714594,27.10069757,19:10:00,30.0,21-09-2018
4474,4474,4475.0,93.61745016,27.09121317,17:10:00,30.0,26-08-2018
4475,4475,4476.0,93.62075412,27.09999361,16:00:00,30.0,23-09-2018
4476,4476,4477.0,93.61139692,27.09810725,08:25:00,30.0,27-09-2018
4477,4477,4478.0,93.61911357,27.09841357,12:00:00,30.0,23-09-2018
4478,4478,4479.0,93.62418007,27.10429938,19:46:00,30.0,01-10-2018
4479,4479,4480.0,93.6105696,27.09347906,17:30:00,30.0,27-08-2018
4480,4480,4481.0,93.62101101,27.10243947,14:15:00,30.0,27-08-2018
4481,4481,4482.0,93.61466983,27.10152776,14:15:00,30.0,25-09-2018
4482,4482,4483.0,93.62809615,27.09387296,19:05:00,30.0,26-09-2018
4483,4483,4484.0,93.63022371,27.09034852,08:05:00,30.0,01-10-2018
4484,4484,4485.0,93.62153521,27.09526098,10:30:00,30.0,04-10-2018
4485,4485,4486.0,93.6229451,27.10441901,12:05:00,30.0,28-09-2018
4486,4486,4487.0,93.62653043,27.10613762,12:52:00,30.0,30-09-2018
4487,4487,4488.0,93.6184555,27.09060854,15:15:00,30.0,04-09-2018
4488,4488,4489.0,93.62336163,27.09187793,12:32:00,30.0,02-10-2018
4489,4489,4490.0,93.61910968,27.09107788,13:52:00,30.0,02-10-2018
4490,4490,4491.0,93.6158855,27.09196658,16:25:00,30.0,04-10-2018
4491,4491,4492.0,93.62422805,27.0884179,18:29:00,30.0,09-10-2018
4492,4492,4493.0,93.61936003,27.09392947,02:53:00,30.0,07-10-2018
4493,4493,4494.0,93.62681037,27.09887031,19:30:00,30.0,08-10-2018
4494,4494,4495.0,93.61516367,27.10555934,20:46:00,30.0,08-10-2018
4495,4495,4496.0,93.6222927,27.09144437,12:30:00,30.0,04-10-2018
4496,4496,4497.0,93.60943198,27.10659175,11:38:00,50.0,06-10-2018
4497,4497,4498.0,93.61788249,27.09214294,18:55:00,30.0,03-10-2018
4498,4498,4499.0,93.61674249,27.10199279,08:29:00,30.0,05-10-2018
4499,4499,4500.0,93.62083126,27.09971273,20:15:00,30.0,08-10-2018
4500,4500,4501.0,93.62329995,27.0963678,16:15:00,30.0,12-10-2018
